来源,reason,原始相对路径,duration_sec,rms
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116012010032604150_371_3877922.wav,1.82,0.06184
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114010740032604154_371_3879187.wav,2.06,0.04985
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113009710032604130_371_3877843.wav,1.83,0.03692
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115012580032604151_371_3879058.wav,1.83,0.05896
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116013660032604156_371_3880003.wav,1.67,0.06372
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116005040032604157_371_3882060.wav,1.67,0.02437
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116005820032604155_371_3883835.wav,1.82,0.06533
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114006160032604157_371_3886924.wav,1.69,0.04396
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114003150032604151_371_3878659.wav,1.7,0.07541
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114006050032604151_371_3885664.wav,1.86,0.05314
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114006070032604159_371_3878758.wav,1.8,0.04273
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114003140032604152_371_3883359.wav,2.01,0.04905
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116007840032604151_371_3879650.wav,1.66,0.05669
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116006980032604155_371_3880635.wav,1.78,0.06249
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116010740032604158_371_3881073.wav,1.81,0.04158
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116006270032604157_371_3884127.wav,1.88,0.06501
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115019570032604155_371_3878250.wav,1.7,0.05597
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115002780032604158_371_3877064.wav,2.01,0.04743
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114006060032604150_371_3878944.wav,1.68,0.05251
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116007350032604155_371_3877444.wav,1.87,0.06013
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115009650032604157_371_3878322.wav,1.93,0.04427
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115016360032604155_371_3885750.wav,1.86,0.06573
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114009360032604158_371_3883545.wav,1.66,0.04651
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116008180032604157_371_3881057.wav,1.87,0.05497
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113008830032604136_371_3880843.wav,1.71,0.04771
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115009140032604153_371_3878464.wav,1.68,0.04956
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115008990032604155_371_3879627.wav,1.57,0.05593
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116005160032604152_371_3887434.wav,1.88,0.04333
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113018610032604131_371_3887581.wav,1.89,0.0446
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116005940032604150_371_3880759.wav,1.66,0.05747
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114007850032604156_371_3885071.wav,1.88,0.05022
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116007700032604158_371_3880031.wav,1.86,0.0449
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114015390032604156_371_3879163.wav,1.84,0.0466
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115015930032604151_371_3883621.wav,1.9,0.06575
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117001510022604173_371_3887491.wav,1.96,0.05164
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114009030032604150_371_3883394.wav,1.83,0.05442
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116011900032604155_371_3879863.wav,1.69,0.07061
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117000760022604173_371_3884230.wav,1.95,0.06892
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114002290032604155_371_3886373.wav,1.69,0.06429
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116010710032604151_371_3878172.wav,2.01,0.03935
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116012220032604153_371_3877719.wav,2.02,0.06155
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116013310032604150_371_3881276.wav,1.96,0.05718
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113019020032604137_371_3882013.wav,2.01,0.05135
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115008860032604151_371_3879499.wav,1.66,0.05606
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114008680032604158_371_3886603.wav,1.67,0.05916
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115013320032604152_371_3878334.wav,1.83,0.05463
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115017520032604152_371_3879387.wav,1.66,0.05001
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114010240032604159_371_3885268.wav,1.83,0.07057
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117001880022604177_371_3888000.wav,1.83,0.06601
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115014310032604152_371_3880859.wav,1.71,0.03875
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115015950032604159_371_3887033.wav,1.87,0.05477
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115009350032604156_371_3879341.wav,1.72,0.05794
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117000920022604171_371_3887665.wav,2.01,0.07451
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115004550032604155_371_3879013.wav,1.88,0.0477
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114007750032604159_371_3886936.wav,1.67,0.04147
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114006830032604159_371_3878897.wav,1.82,0.05913
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116013720032604157_371_3880150.wav,1.86,0.06181
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115016440032604154_371_3879277.wav,1.85,0.04875
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115016220032604152_371_3886620.wav,1.7,0.03624
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116012950032604159_371_3877133.wav,1.68,0.06106
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114009060032604157_371_3883278.wav,1.73,0.05659
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116006140032604153_371_3880441.wav,1.54,0.03263
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116007330032604157_371_3879720.wav,1.73,0.04156
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114010490032604158_371_3885369.wav,1.63,0.05373
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115004260032604153_371_3877986.wav,1.82,0.03021
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116011760032604155_371_3881042.wav,1.64,0.05291
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113010160032604139_371_3877464.wav,1.69,0.04999
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116007140032604152_371_3877041.wav,1.83,0.05196
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116005660032604157_371_3883780.wav,1.69,0.04925
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116007260032604157_371_3878233.wav,1.64,0.04998
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115016040032604156_371_3886830.wav,1.79,0.04691
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115016900032604153_371_3880086.wav,1.74,0.0625
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116013380032604153_371_3877651.wav,1.82,0.04516
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117001360022604174_371_3887235.wav,1.69,0.04756
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116013610032604151_371_3880793.wav,1.78,0.05323
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117001210022604172_371_3886473.wav,1.69,0.06251
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115010570032604154_371_3880183.wav,1.71,0.04678
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117000510022604174_371_3886884.wav,1.82,0.04826
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116014190032604157_371_3879404.wav,1.86,0.07599
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114009010032604152_371_3887515.wav,1.81,0.04853
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113008910032604135_371_3880888.wav,1.69,0.03634
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114006450032604159_371_3878432.wav,1.7,0.05762
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114008330032604152_371_3887281.wav,1.68,0.03556
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117001040022604175_371_3887881.wav,2.01,0.05161
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113017960032604138_371_3886069.wav,1.87,0.05643
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113010290032604133_371_3879675.wav,1.93,0.04983
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116005970032604157_371_3877868.wav,1.82,0.04672
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115018590032604154_371_3878452.wav,1.68,0.05799
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116004610032604153_371_3884610.wav,1.89,0.0377
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115014210032604155_371_3878410.wav,1.66,0.0487
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115017340032604156_371_3881475.wav,1.79,0.04734
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116011870032604151_371_3880360.wav,1.67,0.07009
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117001190022604177_371_3886433.wav,1.69,0.05974
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116007410032604156_371_3880258.wav,1.88,0.05106
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115019290032604152_371_3877894.wav,1.71,0.04394
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116012600032604153_371_3880828.wav,1.78,0.04549
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116007240032604159_371_3877694.wav,1.76,0.06416
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117000360022604175_371_3887149.wav,1.88,0.04599
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115015960032604158_371_3883668.wav,2.02,0.06476
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116010930032604153_371_3880234.wav,1.81,0.05605
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115008180032604150_371_3878103.wav,1.78,0.06643
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116008000032604158_371_3881375.wav,1.74,0.04387
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116010690032604156_371_3878079.wav,1.85,0.05164
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117001550022604179_371_3885959.wav,1.67,0.04128
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116006920032604151_371_3877602.wav,1.87,0.03494
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116013410032604157_371_3877375.wav,1.88,0.05061
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116010490032604152_371_3881617.wav,1.65,0.04862
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116005230032604152_371_3882683.wav,1.83,0.06559
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117001850022604170_371_3885347.wav,1.73,0.06353
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113010570032604136_371_3877421.wav,1.67,0.05423
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113009510032604136_371_3877580.wav,1.67,0.04962
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116008220032604150_371_3881001.wav,1.93,0.0531
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115014170032604152_371_3878035.wav,1.81,0.03365
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117001050022604174_371_3887773.wav,1.89,0.05917
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113009380032604135_371_3880960.wav,1.82,0.05657
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114002870032604159_371_3878598.wav,1.83,0.06782
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116004930032604152_371_3887398.wav,1.87,0.05469
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114008720032604151_371_3884740.wav,2.17,0.06176
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117000870022604179_371_3887845.wav,1.9,0.04669
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116004860032604152_371_3883744.wav,1.86,0.04156
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116012680032604155_371_3879596.wav,1.79,0.06492
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115018820032604152_371_3879301.wav,1.68,0.05015
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115013400032604151_371_3877879.wav,1.82,0.06052
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115003250032604155_371_3880058.wav,1.83,0.0505
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115002950032604155_371_3879554.wav,1.76,0.05889
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115014090032604153_371_3881029.wav,1.69,0.05113
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116004730032604158_371_3883968.wav,1.81,0.05668
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116005860032604151_371_3880530.wav,1.73,0.03268
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116012450032604154_371_3880302.wav,1.87,0.02965
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115009610032604151_371_3879478.wav,1.96,0.05022
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115017540032604150_371_3878500.wav,1.81,0.05154
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115019080032604159_371_3878298.wav,1.87,0.05457
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113018480032604130_371_3880777.wav,1.66,0.05029
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116005300032604152_371_3881404.wav,1.78,0.05918
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114002940032604159_371_3878136.wav,1.63,0.06198
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116006650032604157_371_3877829.wav,1.97,0.05763
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116007360032604154_371_3877513.wav,1.88,0.04904
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117001070022604172_371_3886679.wav,1.68,0.0516
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116013290032604155_371_3878058.wav,1.87,0.05131
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114009120032604158_371_3883654.wav,1.75,0.05095
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226113019110032604135_371_3883938.wav,1.69,0.06841
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114006890032604153_371_3878578.wav,2.03,0.04708
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115003860032604156_371_3876969.wav,1.75,0.05215
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114008480032604154_371_3886461.wav,1.68,0.06369
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115003040032604152_371_3877199.wav,1.66,0.05803
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114008760032604157_371_3887905.wav,1.8,0.04434
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115016230032604151_371_3886303.wav,1.82,0.04455
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115016380032604153_371_3886244.wav,1.83,0.04057
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116005490032604150_371_3883792.wav,1.79,0.02491
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115018140032604151_371_3879365.wav,1.66,0.05431
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226115017530032604151_371_3878872.wav,2.03,0.04935
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116013090032604151_371_3878815.wav,1.85,0.06172
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116013570032604158_371_3880416.wav,1.77,0.06654
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116010420032604159_371_3880903.wav,1.81,0.05439
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226117001390022604171_371_3887070.wav,1.97,0.03669
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226114009040032604159_371_3887605.wav,1.86,0.04735
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-05-12_分类/M160-30震动触感器/阶段3/560226116010570032604151_371_3878222.wav,1.81,0.04641
